"gene_assignement"	"transcript_cluster_id"	"Gene_symbol"	"transcript_ID"	"GO_term"	"GO_description"	"Mid_FC"	"Old_FC"	"mid_padj"	"end_padj"	"Human.gene.name"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEF1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA3"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB6B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB6B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB6"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"NDN"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEE1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA4"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB3"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"TRO"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB17"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB17"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA6"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB6B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB6B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED4B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED4B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED4B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB4"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB17"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB16"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC3"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEL2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA11"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA12"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEL2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB16"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA10"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA11"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED4"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB4"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB5"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEF1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA12"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA8"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB3"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA10"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA10"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEE1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEF1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED4B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA8"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA8"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC3"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB10"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB16"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC3"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED4"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA8"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC3"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEE1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"NDN"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEC2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB5"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB4"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA12"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED4"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA12"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA11"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA11"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEH1"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA9"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEL2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEB5"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGED2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEA2B"
"ENSDARG00000058212"	"13138402"	"ndnl2"	"NM_198812"	NA	"necdin-like 2"	-0.0586740662333325	-0.802234946800001	0.959949361061796	0.00492181104819543	"MAGEL2"
"ENSDARG00000088440"	"13026431"	"ssh2a"	"ENSDART00000127845"	"GO:0006470"	"dephosphorylation"	-0.168635416533332	1.1948715369	0.913446147562558	0.00500524027316444	"SSH2"
"ENSDARG00000088440"	"13026431"	"ssh2a"	"ENSDART00000127845"	"GO:0006470"	"dephosphorylation"	-0.168635416533332	1.1948715369	0.913446147562558	0.00500524027316444	"SSH2"
"ENSDARG00000088440"	"13026431"	"ssh2a"	"ENSDART00000127845"	"GO:0006470"	"dephosphorylation"	-0.168635416533332	1.1948715369	0.913446147562558	0.00500524027316444	"SSH2"
"ENSDARG00000002758"	"13030140"	"dedd1"	"ENSDART00000065467"	"GO:0042981"	"death effector domain-containing 1"	-0.259151707000002	1.09576377823333	0.827941166326152	0.0050562092091978	"DEDD2"
"ENSDARG00000002758"	"13030140"	"dedd1"	"ENSDART00000065467"	"GO:0042981"	"death effector domain-containing 1"	-0.259151707000002	1.09576377823333	0.827941166326152	0.0050562092091978	"DEDD2"
"ENSDARG00000002758"	"13030140"	"dedd1"	"ENSDART00000065467"	"GO:0042981"	"death effector domain-containing 1"	-0.259151707000002	1.09576377823333	0.827941166326152	0.0050562092091978	"DEDD2"
"ENSDARG00000002758"	"13030140"	"dedd1"	"ENSDART00000065467"	"GO:0042981"	"death effector domain-containing 1"	-0.259151707000002	1.09576377823333	0.827941166326152	0.0050562092091978	"DEDD2"
"ENSDARG00000030980"	"13224130"	"csrp1b"	"ENSDART00000048887"	"GO:0005575"	"Danio rerio zgc:158737, mRNA (cDNA clone MGC:158737 IMAGE:7432679), complete cds."	-0.0640661292333338	1.1247495433	0.971478319805079	0.0050562092091978	"CSRP1"
"ENSDARG00000030980"	"13224130"	"csrp1b"	"ENSDART00000048887"	"GO:0005575"	"Danio rerio zgc:158737, mRNA (cDNA clone MGC:158737 IMAGE:7432679), complete cds."	-0.0640661292333338	1.1247495433	0.971478319805079	0.0050562092091978	"CSRP1"
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000091131"	"13119140"	"cry2b"	"ENSDART00000125347"	"GO:0006281"	"cryptochrome 2b"	0.438307581533333	-1.4865318044	0.770959556407608	0.00507923211461329	""
"ENSDARG00000009262"	"13185611"	"si:dkey-97m3.1"	"NM_001083089"	"GO:0055114"	"cdna:known chromosome:Zv9:4:1850469:1875348:-1 gene:ENSDARG00000009262 gene_biotype:protein_coding transcript_biotype:protein_coding"	-1.05596073686667	1.20209147153333	0.226228841438373	0.00509313036379528	"FAR2"
"ENSDARG00000009262"	"13185611"	"si:dkey-97m3.1"	"NM_001083089"	"GO:0055114"	"cdna:known chromosome:Zv9:4:1850469:1875348:-1 gene:ENSDARG00000009262 gene_biotype:protein_coding transcript_biotype:protein_coding"	-1.05596073686667	1.20209147153333	0.226228841438373	0.00509313036379528	"FAR2"
"ENSDARG00000023694"	"13155711"	"spon1b"	"NM_131517"	"GO:0005576"	"cdna:known chromosome:Zv9:25:16005195:16157047:1 gene:ENSDARG00000023694 gene_biotype:protein_coding transcript_biotype:protein_coding"	0.0886527378999995	1.21786155053333	0.960453882343066	0.00523458065642411	""
"ENSDARG00000023694"	"13155711"	"spon1b"	"NM_131517"	"GO:0005576"	"cdna:known chromosome:Zv9:25:16005195:16157047:1 gene:ENSDARG00000023694 gene_biotype:protein_coding transcript_biotype:protein_coding"	0.0886527378999995	1.21786155053333	0.960453882343066	0.00523458065642411	""
"ENSDARG00000023694"	"13155711"	"spon1b"	"NM_131517"	"GO:0005576"	"cdna:known chromosome:Zv9:25:16005195:16157047:1 gene:ENSDARG00000023694 gene_biotype:protein_coding transcript_biotype:protein_coding"	0.0886527378999995	1.21786155053333	0.960453882343066	0.00523458065642411	""
"ENSDARG00000007219"	"13004950"	"actn1"	"NM_001168286"	"GO:0003779"	"actinin, alpha 1"	-0.00471462346666573	1.32356879096667	0.998472454994815	0.0052369684044496	"ACTN1"
"ENSDARG00000007219"	"13004950"	"actn1"	"NM_001168286"	"GO:0003779"	"actinin, alpha 1"	-0.00471462346666573	1.32356879096667	0.998472454994815	0.0052369684044496	"ACTN1"
"ENSDARG00000007219"	"13004950"	"actn1"	"NM_001168286"	"GO:0003779"	"actinin, alpha 1"	-0.00471462346666573	1.32356879096667	0.998472454994815	0.0052369684044496	"ACTN1"
"ENSDARG00000007219"	"13004950"	"actn1"	"NM_001168286"	"GO:0003779"	"actinin, alpha 1"	-0.00471462346666573	1.32356879096667	0.998472454994815	0.0052369684044496	"ACTN1"
"ENSDARG00000007219"	"13004950"	"actn1"	"NM_001168286"	"GO:0003779"	"actinin, alpha 1"	-0.00471462346666573	1.32356879096667	0.998472454994815	0.0052369684044496	"ACTN1"
"ENSDARG00000093707"	"13102635"	"si:dkey-273g18.1"	"BC093424"	NA	NA	-0.544718519799999	-1.18381829826667	0.577747328788899	0.0052369684044496	""
"ENSDARG00000018976"	"13044714"	"sptlc2"	"NM_001020619"	"GO:0008152"	"serine palmitoyltransferase, long chain base subunit 2"	-0.5193770537	1.21619078033333	0.609412157051619	0.00529686899886854	"SPTLC2"
"ENSDARG00000018976"	"13044714"	"sptlc2"	"NM_001020619"	"GO:0008152"	"serine palmitoyltransferase, long chain base subunit 2"	-0.5193770537	1.21619078033333	0.609412157051619	0.00529686899886854	"SPTLC2"
"ENSDARG00000018976"	"13044714"	"sptlc2"	"NM_001020619"	"GO:0008152"	"serine palmitoyltransferase, long chain base subunit 2"	-0.5193770537	1.21619078033333	0.609412157051619	0.00529686899886854	"SPTLC2"
"ENSDARG00000018976"	"13044714"	"sptlc2"	"NM_001020619"	"GO:0008152"	"serine palmitoyltransferase, long chain base subunit 2"	-0.5193770537	1.21619078033333	0.609412157051619	0.00529686899886854	"SPTLC2"
"ENSDARG00000092878"	"13067259"	"ENSEMBL"	"ENSDART00000137540"	"GO:0003924"	NA	-0.588504102200001	2.28536421726667	0.812954820814013	0.00533839366445829	"NUGGC"
"ENSDARG00000092878"	"13067259"	"ENSEMBL"	"ENSDART00000137540"	"GO:0003924"	NA	-0.588504102200001	2.28536421726667	0.812954820814013	0.00533839366445829	"NUGGC"
"ENSDARG00000062517"	"13042474"	"si:ch211-107n13.1"	"NM_001082926"	NA	NA	-1.11759753663333	1.76570143326667	0.385681674681008	0.00540972573207428	"FAM110D"
"ENSDARG00000091726"	"12960298"	"AEBP1 (1 of 2)"	"ENSDART00000126440"	"GO:0006508"	NA	-0.0146736732000017	1.3108151728	0.994843998369267	0.00548374833380802	"AEBP1"
"ENSDARG00000091726"	"12960298"	"AEBP1 (1 of 2)"	"ENSDART00000126440"	"GO:0006508"	NA	-0.0146736732000017	1.3108151728	0.994843998369267	0.00548374833380802	"AEBP1"
"ENSDARG00000044615"	"13211507"	"LOC405768"	"ENSDART00000065551"	"GO:0006468"	"Danio rerio protein kinase Npk mRNA, complete cds."	-0.245834793933335	0.943026085300001	0.810272784617731	0.00559451037077614	"MAP3K20"
"ENSDARG00000044615"	"13211507"	"LOC405768"	"ENSDART00000065551"	"GO:0006468"	"Danio rerio protein kinase Npk mRNA, complete cds."	-0.245834793933335	0.943026085300001	0.810272784617731	0.00559451037077614	"MAP3K20"
"ENSDARG00000017128"	"12997841"	"myof"	"XM_682373"	"GO:0016021"	"IPR012560"	-0.333476880099999	1.49708765423333	0.848105464131129	0.00561595194749346	"MYOF"
"ENSDARG00000007982"	"13059754"	"onecut1"	"NM_200573"	"GO:0001889"	"Danio rerio one cut domain, family member 1, mRNA (cDNA clone MGC:65904 IMAGE:6801714), complete cds."	-0.0446170534666672	0.971523871566666	0.976780094066759	0.00565434971297367	"ONECUT1"
"ENSDARG00000007982"	"13059754"	"onecut1"	"NM_200573"	"GO:0001889"	"Danio rerio one cut domain, family member 1, mRNA (cDNA clone MGC:65904 IMAGE:6801714), complete cds."	-0.0446170534666672	0.971523871566666	0.976780094066759	0.00565434971297367	"ONECUT1"
