NAME	TITLE	SCORE	
MARVELD1	MARVEL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28674]	1.0167717	
ITGA1	integrin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134]	1.0152334	
CDC42EP3	CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]	1.0130553	
ACTN1	actinin alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]	1.0108093	
SLC43A3	solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]	1.002484	
DKK3	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]	1.0004654	
APCS	amyloid P component, serum [Source:HGNC Symbol;Acc:HGNC:584]	0.99699765	
CRP	C-reactive protein [Source:HGNC Symbol;Acc:HGNC:2367]	0.99699765	
SLC25A33	solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]	0.9944341	
HDAC9	histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065]	0.9931959	
CD53	CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]	0.9923905	
KANK4	KN motif and ankyrin repeat domains 4 [Source:HGNC Symbol;Acc:HGNC:27263]	0.9923813	
PTGR1	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]	0.9915048	
XIRP2	xin actin binding repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14303]	0.99140483	
F11R	F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685]	0.99051005	
SGCB	sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806]	0.9886069	
RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]	0.98786455	
NRROS	negative regulator of reactive oxygen species [Source:HGNC Symbol;Acc:HGNC:24613]	0.98783296	
CPZ	carboxypeptidase Z [Source:HGNC Symbol;Acc:HGNC:2333]	0.9860155	
WT1	WT1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12796]	0.98463243	
PLXNA4	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]	0.98374623	
KRT19	keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]	0.9832195	
GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	0.98210514	
MYOF	myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]	0.98200214	
HTRA1	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]	0.9802813	
HHIPL2	HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]	0.971091	
VIP	vasoactive intestinal peptide [Source:HGNC Symbol;Acc:HGNC:12693]	0.96902335	
CHRNA1	cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955]	0.9686783	
HSD17B7	hydroxysteroid 17-beta dehydrogenase 7 [Source:HGNC Symbol;Acc:HGNC:5215]	0.9684598	
C3AR1	complement C3a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1319]	0.9668472	
COL5A2	collagen type V alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2210]	0.96144897	
MYL1	myosin light chain 1 [Source:HGNC Symbol;Acc:HGNC:7582]	0.96094686	
PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:9082]	0.96080625	
ACKR4	atypical chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1611]	0.9578541	
TM7SF2	transmembrane 7 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11863]	0.9564967	
MRC2	mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]	0.9505022	
TLR3	toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]	0.94681174	
PROS1	protein S [Source:HGNC Symbol;Acc:HGNC:9456]	0.94681144	
IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	0.94558597	
SYNM	synemin [Source:HGNC Symbol;Acc:HGNC:24466]	0.9431078	
LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	0.94084823	
PHLDA3	pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]	0.94029784	
CCN2	cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]	0.9402091	
MFAP4	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	0.93611765	
FLNB	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]	0.93443656	
GDPD2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25974]	0.933361	
SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	0.9327933	
PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha [Source:HGNC Symbol;Acc:HGNC:9307]	0.92831963	
AMOT	angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]	0.92436886	
GDF7	growth differentiation factor 7 [Source:HGNC Symbol;Acc:HGNC:4222]	0.9216413	
C5AR2	complement C5a receptor 2 [Source:HGNC Symbol;Acc:HGNC:4527]	0.9141963	
C5AR1	complement C5a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1338]	0.9141963	
PTGER2	prostaglandin E receptor 2 [Source:HGNC Symbol;Acc:HGNC:9594]	0.9126741	
XYLT1	xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]	0.91264606	
KLKB1	kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]	0.91060585	
C1RL	complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]	0.91060585	
KLK10	kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]	0.91060585	
PRSS51	serine protease 51 [Source:HGNC Symbol;Acc:HGNC:37321]	0.91060585	
F12	coagulation factor XII [Source:HGNC Symbol;Acc:HGNC:3530]	0.91060585	
PRSS55	serine protease 55 [Source:HGNC Symbol;Acc:HGNC:30824]	0.91060585	
FSTL1	follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972]	0.9093775	
MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]	0.9090378	
GCAT	glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]	0.90597653	
ADAM19	ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]	0.90539074	
CFP	complement factor properdin [Source:HGNC Symbol;Acc:HGNC:8864]	0.90436184	
NR1I3	nuclear receptor subfamily 1 group I member 3 [Source:HGNC Symbol;Acc:HGNC:7969]	0.90406907	
C1QL2	complement C1q like 2 [Source:HGNC Symbol;Acc:HGNC:24181]	0.9033661	
SWAP70	switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]	0.8979193	
DBN1	drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]	0.89570117	
PLCD1	phospholipase C delta 1 [Source:HGNC Symbol;Acc:HGNC:9060]	0.8956079	
CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]	0.8939661	
SERPINH1	serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]	0.89309615	
CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	0.89260536	
CCKBR	cholecystokinin B receptor [Source:HGNC Symbol;Acc:HGNC:1571]	0.8905498	
MAN1C1	mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]	0.8888484	
RNF151	ring finger protein 151 [Source:HGNC Symbol;Acc:HGNC:23235]	0.88860667	
LMO4	LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]	0.88778377	
PLEKHO2	pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]	0.88762003	
S1PR1	sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165]	0.8873176	
CISH	cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]	0.8847216	
RDH10	retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]	0.8842296	
HTRA3	HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]	0.88412195	
MBOAT2	membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]	0.8831748	
SLC2A14	solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]	0.8810511	
SLC2A3	solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]	0.8810511	
SLC2A7	solute carrier family 2 member 7 [Source:HGNC Symbol;Acc:HGNC:13445]	0.8810511	
ABTB2	ankyrin repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]	0.88072115	
CXCL12	C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]	0.8799575	
MYADM	myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]	0.8795648	
PKP1	plakophilin 1 [Source:HGNC Symbol;Acc:HGNC:9023]	0.8761215	
GBP6	guanylate binding protein family member 6 [Source:HGNC Symbol;Acc:HGNC:25395]	0.8749177	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	0.8744548	
CMKLR1	chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]	0.87397796	
RND1	Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]	0.8714942	
ANGPTL7	angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]	0.8674932	
SC5D	sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]	0.86700475	
RUSC1	RUN and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17153]	0.8654697	
FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	0.86343026	
F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	0.86165994	
RGS7BP	regulator of G protein signaling 7 binding protein [Source:HGNC Symbol;Acc:HGNC:23271]	0.85978407	
LOXL1	lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]	0.8531585	
CD82	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]	0.8522526	
DHFR	dihydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:2861]	0.8491841	
DHFR2	dihydrofolate reductase 2 [Source:HGNC Symbol;Acc:HGNC:27309]	0.8491841	
SSTR2	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]	0.84910524	
ELMO1	engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]	0.84645456	
MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]	0.8446707	
MEF2C	myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]	0.8441728	
PODN	podocan [Source:HGNC Symbol;Acc:HGNC:23174]	0.84322137	
SNX18	sorting nexin 18 [Source:HGNC Symbol;Acc:HGNC:19245]	0.8410449	
LPAR6	lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]	0.8402187	
TEAD3	TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]	0.8379477	
HAPLN1	hyaluronan and proteoglycan link protein 1 [Source:HGNC Symbol;Acc:HGNC:2380]	0.8369097	
EHD2	EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]	0.83567214	
CHST15	carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]	0.8330507	
ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]	0.830438	
SOCS2	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	0.8300157	
GPC1	glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]	0.8287821	
RBMS2	RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]	0.8265142	
FRMD1	FERM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21240]	0.8237963	
CBLN3	cerebellin 3 precursor [Source:HGNC Symbol;Acc:HGNC:20146]	0.821375	
DUSP4	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]	0.81981885	
AOC3	amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]	0.8173291	
AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	0.8173291	
AK1	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]	0.81628984	
SALL1	spalt like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10524]	0.8141492	
F2RL3	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]	0.8135766	
AFAP1L1	actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]	0.8128114	
ONECUT2	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	0.812306	
PBX3	PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]	0.81188047	
SLK	STE20 like kinase [Source:HGNC Symbol;Acc:HGNC:11088]	0.81139326	
C1QA	complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]	0.81130284	
NADK	NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]	0.81128335	
MDFIC	MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]	0.8112519	
HSH2D	hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]	0.811177	
SYPL2	synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]	0.80927193	
MEIS1	Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]	0.8087935	
ID1	inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]	0.80652165	
GNB2	G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]	0.8024838	
ENO1	enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]	0.80068463	
CYBA	cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]	0.8005046	
PSTPIP1	proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]	0.7997886	
SREBF2	sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]	0.7994321	
FLNA	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]	0.7985127	
MCAM	melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]	0.7982227	
BOC	BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]	0.79775107	
USP43	ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]	0.79713964	
PEA15	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]	0.79693985	
LCP1	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	0.794617	
CADM4	cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]	0.7945694	
ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	0.79429966	
LDB2	LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]	0.79368514	
SH3BP1	SH3 domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10824]	0.7930297	
CST11	cystatin 11 [Source:HGNC Symbol;Acc:HGNC:15959]	0.79228806	
CSTL1	cystatin like 1 [Source:HGNC Symbol;Acc:HGNC:15958]	0.79228806	
CST9	cystatin 9 [Source:HGNC Symbol;Acc:HGNC:13261]	0.79228806	
CST8	cystatin 8 [Source:HGNC Symbol;Acc:HGNC:2480]	0.79228806	
CST5	cystatin D [Source:HGNC Symbol;Acc:HGNC:2477]	0.79228806	
CST4	cystatin S [Source:HGNC Symbol;Acc:HGNC:2476]	0.79228806	
CST2	cystatin SA [Source:HGNC Symbol;Acc:HGNC:2474]	0.79228806	
CST1	cystatin SN [Source:HGNC Symbol;Acc:HGNC:2473]	0.79228806	
CST9L	cystatin 9 like [Source:HGNC Symbol;Acc:HGNC:16233]	0.79228806	
BIN1	bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]	0.7921602	
PROZ	protein Z, vitamin K dependent plasma glycoprotein [Source:HGNC Symbol;Acc:HGNC:9460]	0.7912492	
GPR183	G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128]	0.78871346	
KLF12	Kruppel like factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]	0.78422153	
ONECUT1	one cut homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8138]	0.7838654	
ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]	0.78270566	
FYB2	FYN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:27295]	0.78180444	
ITGB1	integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]	0.78097034	
ATP1A4	ATPase Na+/K+ transporting subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:14073]	0.7809232	
ATP13A4	ATPase 13A4 [Source:HGNC Symbol;Acc:HGNC:25422]	0.7809232	
ATP13A5	ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]	0.7809232	
ATP2C2	ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]	0.7809232	
ATP2B2	ATPase plasma membrane Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:815]	0.7809232	
F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	0.77906615	
PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]	0.7789755	
PPM1N	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative) [Source:HGNC Symbol;Acc:HGNC:26845]	0.7789755	
PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J [Source:HGNC Symbol;Acc:HGNC:20785]	0.7789755	
MAPK7	mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]	0.7784991	
PARP8	poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]	0.7772352	
BICC1	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	0.7757383	
ANTXRL	ANTXR like [Source:HGNC Symbol;Acc:HGNC:27277]	0.774924	
CERS2	ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]	0.7736026	
FERMT3	FERM domain containing kindlin 3 [Source:HGNC Symbol;Acc:HGNC:23151]	0.773403	
LRATD1	LRAT domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20743]	0.77234334	
PRDX1	peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]	0.7714067	
RASGRP4	RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958]	0.7676323	
TSPAN4	tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]	0.76640344	
TUBA1C	tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]	0.7656041	
AFF2	AF4/FMR2 family member 2 [Source:HGNC Symbol;Acc:HGNC:3776]	0.7642065	
FLRT2	fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]	0.7623162	
S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	0.7602484	
RNF24	ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]	0.7593101	
MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	0.7591934	
TRDN	triadin [Source:HGNC Symbol;Acc:HGNC:12261]	0.7590639	
LMF2	lipase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:25096]	0.7589631	
S100A12	S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489]	0.7589168	
USP13	ubiquitin specific peptidase 13 [Source:HGNC Symbol;Acc:HGNC:12611]	0.758814	
FKBP10	FKBP prolyl isomerase 10 [Source:HGNC Symbol;Acc:HGNC:18169]	0.75587493	
WNK1	WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]	0.7557103	
PRDM5	PR/SET domain 5 [Source:HGNC Symbol;Acc:HGNC:9349]	0.75547105	
FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]	0.75525427	
ZCCHC24	zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]	0.7527502	
ARHGAP29	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	0.75176626	
CRB2	crumbs cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:18688]	0.7510991	
ITIH5	inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]	0.75040114	
OLFML3	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	0.7502753	
STX11	syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]	0.74951875	
SMOX	spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]	0.7493797	
CASQ1	calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]	0.74925214	
GNAI3	G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387]	0.74875796	
GNAI1	G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]	0.74875796	
MDM2	MDM2 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6973]	0.7486313	
ADAMTSL4	ADAMTS like 4 [Source:HGNC Symbol;Acc:HGNC:19706]	0.7472394	
CAVIN1	caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]	0.747119	
RND3	Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]	0.74490064	
SH3PXD2A	SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664]	0.74153405	
ADGRA2	adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]	0.74021053	
ARPC1B	actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]	0.7401412	
SMOC1	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	0.7371733	
DNASE2B	deoxyribonuclease 2 beta [Source:HGNC Symbol;Acc:HGNC:28875]	0.73629487	
CSPG5	chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]	0.7362156	
MYC	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]	0.73585725	
MITF	melanocyte inducing transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]	0.7355288	
MID1	midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]	0.7334433	
CLDN5	claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]	0.7332502	
AMIGO1	adhesion molecule with Ig like domain 1 [Source:HGNC Symbol;Acc:HGNC:20824]	0.73299897	
ADGRF1	adhesion G protein-coupled receptor F1 [Source:HGNC Symbol;Acc:HGNC:18990]	0.7310483	
TNFSF11	TNF superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:11926]	0.729248	
AQP8	aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]	0.7256727	
LYVE1	lymphatic vessel endothelial hyaluronan receptor 1 [Source:HGNC Symbol;Acc:HGNC:14687]	0.72560817	
BZW2	basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]	0.72480774	
WIF1	WNT inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:18081]	0.72195613	
CROCC2	ciliary rootlet coiled-coil, rootletin family member 2 [Source:HGNC Symbol;Acc:HGNC:51677]	0.72166467	
CEP250	centrosomal protein 250 [Source:HGNC Symbol;Acc:HGNC:1859]	0.72166467	
SPARC	secreted protein acidic and cysteine rich [Source:HGNC Symbol;Acc:HGNC:11219]	0.7167056	
RHOQ	ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736]	0.7165141	
LTBP3	latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716]	0.71650493	
COL6A1	collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]	0.71574956	
APP	amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]	0.7148483	
CD151	CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]	0.7134203	
SGPP1	sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]	0.71308607	
KIAA1217	KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]	0.71199363	
PLA2G4A	phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]	0.711252	
MYO1G	myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]	0.7096373	
TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	0.7085757	
NECTIN4	nectin cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:19688]	0.70792216	
SEPTIN2	septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]	0.70579535	
G6PC1	glucose-6-phosphatase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:4056]	0.7054258	
SRPX	sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]	0.7049218	
EMP2	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	0.70411557	
TMC6	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]	0.704042	
ANXA8L1	annexin A8 like 1 [Source:HGNC Symbol;Acc:HGNC:23334]	0.70366824	
ANXA8	annexin A8 [Source:HGNC Symbol;Acc:HGNC:546]	0.70366824	
ANXA9	annexin A9 [Source:HGNC Symbol;Acc:HGNC:547]	0.70366824	
FKBP7	FKBP prolyl isomerase 7 [Source:HGNC Symbol;Acc:HGNC:3723]	0.7032293	
LRRC17	leucine rich repeat containing 17 [Source:HGNC Symbol;Acc:HGNC:16895]	0.7023666	
TNIP1	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]	0.70180094	
SOST	sclerostin [Source:HGNC Symbol;Acc:HGNC:13771]	0.70130366	
SLC9A7	solute carrier family 9 member A7 [Source:HGNC Symbol;Acc:HGNC:17123]	0.70098996	
DMXL2	Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]	0.7004656	
GLUD1	glutamate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4335]	0.6988216	
GLUD2	glutamate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4336]	0.6988216	
LAMB1	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]	0.6986037	
FKBP14	FKBP prolyl isomerase 14 [Source:HGNC Symbol;Acc:HGNC:18625]	0.6983952	
ARHGAP22	Rho GTPase activating protein 22 [Source:HGNC Symbol;Acc:HGNC:30320]	0.69776565	
OPHN1	oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]	0.6969316	
SYK	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	0.6962892	
GSTM3	glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]	0.6937044	
PRKCB	protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]	0.6936304	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	0.6932584	
CDH11	cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]	0.69325316	
