NAME	TITLE	SCORE	
RAPSN	receptor associated protein of the synapse [Source:HGNC Symbol;Acc:HGNC:9863]	0.7047774	
SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	0.7006171	
CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	0.699952	
PHTF1	putative homeodomain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8939]	0.699229	
ZNF362	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	0.6977687	
MITF	melanocyte inducing transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]	0.6952226	
CDK6	cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]	0.6930278	
MDK	midkine [Source:HGNC Symbol;Acc:HGNC:6972]	0.69172436	
CBS	cystathionine beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]	0.6885396	
NRP2	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]	0.688323	
MLXIPL	MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]	0.687457	
RXRA	retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477]	0.68581754	
TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	0.68567294	
TNFRSF4	TNF receptor superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11918]	0.68567294	
TNFRSF14	TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]	0.68567294	
TNFRSF18	TNF receptor superfamily member 18 [Source:HGNC Symbol;Acc:HGNC:11914]	0.68567294	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	0.68567294	
TNFRSF25	TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]	0.68567294	
TNFRSF11A	TNF receptor superfamily member 11a [Source:HGNC Symbol;Acc:HGNC:11908]	0.68567294	
TNFRSF10C	TNF receptor superfamily member 10c [Source:HGNC Symbol;Acc:HGNC:11906]	0.68567294	
TNFRSF10B	TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]	0.68567294	
TNFRSF10A	TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]	0.68567294	
TNFRSF10D	TNF receptor superfamily member 10d [Source:HGNC Symbol;Acc:HGNC:11907]	0.68567294	
CD27	CD27 molecule [Source:HGNC Symbol;Acc:HGNC:11922]	0.68567294	
LTBR	lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]	0.68567294	
ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:685]	0.68412435	
CARD11	caspase recruitment domain family member 11 [Source:HGNC Symbol;Acc:HGNC:16393]	0.6822923	
MGAT3	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]	0.6811599	
EHMT1	euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]	0.67862487	
TNRC6C	trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]	0.6750119	
ATP6V1G1	ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864]	0.6748325	
NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:17378]	0.673785	
DHRS13	dehydrogenase/reductase 13 [Source:HGNC Symbol;Acc:HGNC:28326]	0.67134327	
OSTM1	osteoclastogenesis associated transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:21652]	0.670793	
RORA	RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]	0.6685315	
NCOR1	nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]	0.665939	
ATP13A2	ATPase cation transporting 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]	0.66421175	
ONECUT2	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	0.66367257	
ANKRD44	ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]	0.6634029	
DNASE2	deoxyribonuclease 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]	0.66330487	
VLDLR	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	0.66318804	
RHBDL2	rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083]	0.66307604	
MROH1	maestro heat like repeat family member 1 [Source:HGNC Symbol;Acc:HGNC:26958]	0.6626534	
FAM83G	family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]	0.6624384	
SLC66A3	solute carrier family 66 member 3 [Source:HGNC Symbol;Acc:HGNC:28503]	0.66104734	
MBL2	mannose binding lectin 2 [Source:HGNC Symbol;Acc:HGNC:6922]	0.6608398	
FGFR3	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]	0.66008997	
RBPMS2	RNA binding protein, mRNA processing factor 2 [Source:HGNC Symbol;Acc:HGNC:19098]	0.65956956	
ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	0.65809286	
TBX21	T-box transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11599]	0.655591	
SPNS1	sphingolipid transporter 1 (putative) [Source:HGNC Symbol;Acc:HGNC:30621]	0.65524983	
GGH	gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248]	0.6547578	
F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	0.65472955	
BDH2	3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389]	0.65410846	
TBCEL	tubulin folding cofactor E like [Source:HGNC Symbol;Acc:HGNC:28115]	0.65304726	
SNX27	sorting nexin 27 [Source:HGNC Symbol;Acc:HGNC:20073]	0.651548	
SLC17A5	solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]	0.6503643	
SLC17A1	solute carrier family 17 member 1 [Source:HGNC Symbol;Acc:HGNC:10929]	0.6503643	
SLC17A2	solute carrier family 17 member 2 [Source:HGNC Symbol;Acc:HGNC:10930]	0.6503643	
SLC17A3	solute carrier family 17 member 3 [Source:HGNC Symbol;Acc:HGNC:10931]	0.6503643	
SLC17A4	solute carrier family 17 member 4 [Source:HGNC Symbol;Acc:HGNC:10932]	0.6503643	
SLC37A3	solute carrier family 37 member 3 [Source:HGNC Symbol;Acc:HGNC:20651]	0.6503643	
GDNF	glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]	0.64983463	
ACTR2	actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]	0.6490494	
FHOD1	formin homology 2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17905]	0.6486845	
TLR2	toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]	0.64866406	
C20orf173	chromosome 20 open reading frame 173 [Source:HGNC Symbol;Acc:HGNC:16166]	0.648108	
HIC1	HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]	0.647317	
PLBD1	phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]	0.6467343	
NIBAN1	niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]	0.6455027	
LRRC4	leucine rich repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:15586]	0.64510506	
HDAC7	histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]	0.6444333	
CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]	0.6442537	
TNFRSF19	TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]	0.64386916	
NET1	neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]	0.64244187	
EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]	0.64220357	
LRRFIP1	LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]	0.6408848	
MIDEAS	mitotic deacetylase associated SANT domain protein [Source:HGNC Symbol;Acc:HGNC:19853]	0.6397643	
JAM2	junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]	0.63961905	
MUC15	mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]	0.63961905	
VSIR	V-set immunoregulatory receptor [Source:HGNC Symbol;Acc:HGNC:30085]	0.63961905	
CLMP	CXADR like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]	0.63961905	
MYO10	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]	0.63757783	
DEF6	DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]	0.63743925	
RASSF5	Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]	0.637384	
PRKCE	protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	0.63720685	
EXOC3L4	exocyst complex component 3 like 4 [Source:HGNC Symbol;Acc:HGNC:20120]	0.6370764	
MTMR8	myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]	0.6352975	
STXBP5	syntaxin binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19665]	0.63415605	
RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:16207]	0.63261336	
MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	0.63249594	
CAMK2G	calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]	0.6312633	
ITGB3	integrin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6156]	0.6307311	
EPOR	erythropoietin receptor [Source:HGNC Symbol;Acc:HGNC:3416]	0.6283634	
MTCL1	microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]	0.6271881	
TET3	tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]	0.62701035	
CD44	CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	0.62693053	
RAB20	RAB20, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18260]	0.6268397	
IDS	iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]	0.6265872	
MATK	megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]	0.6264075	
TEAD3	TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]	0.6225839	
TMEM150A	transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677]	0.6219449	
NKAIN4	sodium/potassium transporting ATPase interacting 4 [Source:HGNC Symbol;Acc:HGNC:16191]	0.62059	
IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]	0.62056667	
MTMR12	myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]	0.6197519	
WNT7A	Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]	0.6195613	
SLC2A13	solute carrier family 2 member 13 [Source:HGNC Symbol;Acc:HGNC:15956]	0.6194924	
SIPA1	signal-induced proliferation-associated 1 [Source:HGNC Symbol;Acc:HGNC:10885]	0.6182655	
ITPRID1	ITPR interacting domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27363]	0.6179116	
SASH3	SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]	0.61765844	
CISH	cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]	0.6153729	
GRB14	growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565]	0.61487114	
SULF2	sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]	0.6145884	
CRAT	carnitine O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2342]	0.61402684	
ZCCHC24	zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]	0.61187226	
RIMS3	regulating synaptic membrane exocytosis 3 [Source:HGNC Symbol;Acc:HGNC:21292]	0.6114322	
ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]	0.6106363	
TCEA3	transcription elongation factor A3 [Source:HGNC Symbol;Acc:HGNC:11615]	0.6095618	
ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]	0.60955405	
SSH3	slingshot protein phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:30581]	0.6062436	
GBA	glucosylceramidase beta [Source:HGNC Symbol;Acc:HGNC:4177]	0.5996169	
RUBCNL	rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]	0.5975909	
PPP3R1	protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]	0.59716123	
PNPLA7	patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]	0.59690434	
PHIP	pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673]	0.59648705	
LPP	LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]	0.5951517	
CDH1	cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]	0.59239185	
SEMA3F	semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]	0.58865476	
SRGAP3	SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]	0.58748895	
RASA2	RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872]	0.5857791	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	0.5853129	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	0.5853129	
BAHCC1	BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279]	0.5851861	
ABCB10	ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]	0.58397657	
PTCH1	patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]	0.5827317	
PLEKHA1	pleckstrin homology domain containing A1 [Source:HGNC Symbol;Acc:HGNC:14335]	0.58268213	
IQGAP1	IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]	0.58197993	
EDEM1	ER degradation enhancing alpha-mannosidase like protein 1 [Source:HGNC Symbol;Acc:HGNC:18967]	0.5815217	
FOXO6	forkhead box O6 [Source:HGNC Symbol;Acc:HGNC:24814]	0.5781922	
ANXA11	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	0.5770414	
C17orf99	chromosome 17 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:34490]	0.5759355	
CD2AP	CD2 associated protein [Source:HGNC Symbol;Acc:HGNC:14258]	0.5731599	
ADGRA2	adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]	0.57286626	
PHF2	PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920]	0.5724904	
SLC2A14	solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]	0.5710458	
SLC2A3	solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]	0.5710458	
ADCY7	adenylate cyclase 7 [Source:HGNC Symbol;Acc:HGNC:238]	0.56992435	
EEF1D	eukaryotic translation elongation factor 1 delta [Source:HGNC Symbol;Acc:HGNC:3211]	0.56874794	
FMNL3	formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698]	0.56859696	
PTDSS1	phosphatidylserine synthase 1 [Source:HGNC Symbol;Acc:HGNC:9587]	0.5678685	
GLCCI1	glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]	0.56736976	
CLOCK	clock circadian regulator [Source:HGNC Symbol;Acc:HGNC:2082]	0.5665843	
SLC38A6	solute carrier family 38 member 6 [Source:HGNC Symbol;Acc:HGNC:19863]	0.5658313	
SLC9A8	solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]	0.56565446	
STIM1	stromal interaction molecule 1 [Source:HGNC Symbol;Acc:HGNC:11386]	0.56551695	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	0.5647763	
CDK19	cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338]	0.5640933	
NEDD4L	NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]	0.5640731	
CBLN4	cerebellin 4 precursor [Source:HGNC Symbol;Acc:HGNC:16231]	0.56264246	
ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	0.5622658	
CYP2U1	cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582]	0.5600932	
BCL2L11	BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]	0.5561246	
YPEL1	yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]	0.55562335	
BECN1	beclin 1 [Source:HGNC Symbol;Acc:HGNC:1034]	0.55469996	
BECN2	beclin 2 [Source:HGNC Symbol;Acc:HGNC:38606]	0.55469996	
SKI	SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896]	0.5517073	
ANXA8L1	annexin A8 like 1 [Source:HGNC Symbol;Acc:HGNC:23334]	0.5512158	
ANXA13	annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]	0.5512158	
ANXA8	annexin A8 [Source:HGNC Symbol;Acc:HGNC:546]	0.5512158	
ANXA9	annexin A9 [Source:HGNC Symbol;Acc:HGNC:547]	0.5512158	
SH2D1A	SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]	0.55072266	
VSTM4	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]	0.5494165	
SPSB3	splA/ryanodine receptor domain and SOCS box containing 3 [Source:HGNC Symbol;Acc:HGNC:30629]	0.54884666	
TRIP10	thyroid hormone receptor interactor 10 [Source:HGNC Symbol;Acc:HGNC:12304]	0.5479904	
ITFG1	integrin alpha FG-GAP repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30697]	0.5463952	
CNTF	ciliary neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:2169]	0.545669	
GRK6	G protein-coupled receptor kinase 6 [Source:HGNC Symbol;Acc:HGNC:4545]	0.5434125	
BIN1	bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]	0.54097795	
IRAG1	inositol 1,4,5-triphosphate receptor associated 1 [Source:HGNC Symbol;Acc:HGNC:7237]	0.5391725	
PARP8	poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]	0.5383542	
AP5S1	adaptor related protein complex 5 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:15875]	0.53677917	
SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2 [Source:HGNC Symbol;Acc:HGNC:10830]	0.5362776	
RREB1	ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449]	0.53573185	
RIPK1	receptor interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:10019]	0.53516656	
ARHGAP45	Rho GTPase activating protein 45 [Source:HGNC Symbol;Acc:HGNC:17102]	0.5340656	
SHARPIN	SHANK associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321]	0.5337869	
RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1 [Source:HGNC Symbol;Acc:HGNC:15864]	0.5337869	
GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma [Source:HGNC Symbol;Acc:HGNC:23026]	0.53319603	
GALM	galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063]	0.53200436	
SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]	0.5306904	
SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]	0.52749944	
KIF16B	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]	0.52739745	
ADAM21	ADAM metallopeptidase domain 21 [Source:HGNC Symbol;Acc:HGNC:200]	0.52604383	
ADAM20	ADAM metallopeptidase domain 20 [Source:HGNC Symbol;Acc:HGNC:199]	0.52604383	
ADAM29	ADAM metallopeptidase domain 29 [Source:HGNC Symbol;Acc:HGNC:207]	0.52604383	
ADAM32	ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479]	0.52604383	
ADAM30	ADAM metallopeptidase domain 30 [Source:HGNC Symbol;Acc:HGNC:208]	0.52604383	
ADAM10	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]	0.52604383	
ADAM18	ADAM metallopeptidase domain 18 [Source:HGNC Symbol;Acc:HGNC:196]	0.52604383	
ADAMDEC1	ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]	0.52604383	
ADAM2	ADAM metallopeptidase domain 2 [Source:HGNC Symbol;Acc:HGNC:198]	0.52604383	
ADAM7	ADAM metallopeptidase domain 7 [Source:HGNC Symbol;Acc:HGNC:214]	0.52604383	
SMAP2	small ArfGAP2 [Source:HGNC Symbol;Acc:HGNC:25082]	0.5259376	
SEPTIN14	septin 14 [Source:HGNC Symbol;Acc:HGNC:33280]	0.52508086	
PDE4A	phosphodiesterase 4A [Source:HGNC Symbol;Acc:HGNC:8780]	0.5249684	
MTMR11	myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]	0.5249631	
XCR1	X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]	0.52386004	
FBXO9	F-box protein 9 [Source:HGNC Symbol;Acc:HGNC:13588]	0.5230823	
KIAA1109	KIAA1109 [Source:HGNC Symbol;Acc:HGNC:26953]	0.52137625	
NRBP2	nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339]	0.5208148	
TIAM2	TIAM Rac1 associated GEF 2 [Source:HGNC Symbol;Acc:HGNC:11806]	0.5190082	
SNX13	sorting nexin 13 [Source:HGNC Symbol;Acc:HGNC:21335]	0.51887363	
RNF144A	ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]	0.5175233	
PALLD	palladin, cytoskeletal associated protein [Source:HGNC Symbol;Acc:HGNC:17068]	0.51684594	
RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	0.5126627	
MALT1	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]	0.51147914	
ATXN7L1	ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]	0.51082814	
PHLDB1	pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]	0.5083139	
SLC12A9	solute carrier family 12 member 9 [Source:HGNC Symbol;Acc:HGNC:17435]	0.5056012	
KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6286]	0.50519216	
PLEKHS1	pleckstrin homology domain containing S1 [Source:HGNC Symbol;Acc:HGNC:26285]	0.5048365	
RNF13	ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]	0.50365275	
KIF21B	kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]	0.5022604	
DARS1	aspartyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:2678]	0.50218314	
LIMK1	LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613]	0.5018619	
ZFYVE26	zinc finger FYVE-type containing 26 [Source:HGNC Symbol;Acc:HGNC:20761]	0.50168097	
PIK3AP1	phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]	0.500142	
CHST15	carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]	0.49770004	
PLAAT1	phospholipase A and acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14922]	0.4976346	
NPEPPS	aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]	0.493941	
NCOA2	nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:7669]	0.49328104	
ASB2	ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012]	0.49238333	
GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	0.49045753	
NUGGC	nuclear GTPase, germinal center associated [Source:HGNC Symbol;Acc:HGNC:33550]	0.48977256	
PRKCD	protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]	0.48909542	
MARK3	microtubule affinity regulating kinase 3 [Source:HGNC Symbol;Acc:HGNC:6897]	0.488498	
MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]	0.4884152	
ANKFY1	ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]	0.4872471	
USP43	ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]	0.48684573	
PCYT1A	phosphate cytidylyltransferase 1A, choline [Source:HGNC Symbol;Acc:HGNC:8754]	0.48529258	
ARPC4	actin related protein 2/3 complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:707]	0.48431927	
PLXNB2	plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104]	0.48412353	
SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	0.48319548	
PTK2B	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]	0.48192632	
PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	0.48156387	
PAK2	p21 (RAC1) activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]	0.47827795	
GDAP2	ganglioside induced differentiation associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18010]	0.47241154	
MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20619]	0.471945	
DIP2B	disco interacting protein 2 homolog B [Source:HGNC Symbol;Acc:HGNC:29284]	0.47165203	
DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	0.47022638	
RASGRP3	RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545]	0.46884018	
WDSUB1	WD repeat, sterile alpha motif and U-box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26697]	0.4686339	
IGF2R	insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	0.46842533	
SMIM14	small integral membrane protein 14 [Source:HGNC Symbol;Acc:HGNC:27321]	0.46760476	
TMEM63A	transmembrane protein 63A [Source:HGNC Symbol;Acc:HGNC:29118]	0.46382466	
NFIA	nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]	0.4618424	
KCTD5	potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21423]	0.4612647	
TMEM184C	transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]	0.4589207	
COLQ	collagen like tail subunit of asymmetric acetylcholinesterase [Source:HGNC Symbol;Acc:HGNC:2226]	0.45758697	
EFR3B	EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]	0.45266858	
CCKBR	cholecystokinin B receptor [Source:HGNC Symbol;Acc:HGNC:1571]	0.45245937	
VPS39	VPS39 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:20593]	0.45015153	
